image_id,image_path,filename
8383,myntradataset\images\8383.jpg,8383.jpg
43763,myntradataset\images\43763.jpg,43763.jpg
25936,myntradataset\images\25936.jpg,25936.jpg
21973,myntradataset\images\21973.jpg,21973.jpg
24604,myntradataset\images\24604.jpg,24604.jpg
31423,myntradataset\images\31423.jpg,31423.jpg
24574,myntradataset\images\24574.jpg,24574.jpg
12722,myntradataset\images\12722.jpg,12722.jpg
37054,myntradataset\images\37054.jpg,37054.jpg
25251,myntradataset\images\25251.jpg,25251.jpg
32376,myntradataset\images\32376.jpg,32376.jpg
9659,myntradataset\images\9659.jpg,9659.jpg
50015,myntradataset\images\50015.jpg,50015.jpg
20804,myntradataset\images\20804.jpg,20804.jpg
53823,myntradataset\images\53823.jpg,53823.jpg
32744,myntradataset\images\32744.jpg,32744.jpg
26029,myntradataset\images\26029.jpg,26029.jpg
11468,myntradataset\images\11468.jpg,11468.jpg
39641,myntradataset\images\39641.jpg,39641.jpg
39117,myntradataset\images\39117.jpg,39117.jpg
53640,myntradataset\images\53640.jpg,53640.jpg
49933,myntradataset\images\49933.jpg,49933.jpg
21723,myntradataset\images\21723.jpg,21723.jpg
27928,myntradataset\images\27928.jpg,27928.jpg
7499,myntradataset\images\7499.jpg,7499.jpg
34064,myntradataset\images\34064.jpg,34064.jpg
43308,myntradataset\images\43308.jpg,43308.jpg
58006,myntradataset\images\58006.jpg,58006.jpg
57027,myntradataset\images\57027.jpg,57027.jpg
50213,myntradataset\images\50213.jpg,50213.jpg
3048,myntradataset\images\3048.jpg,3048.jpg
45166,myntradataset\images\45166.jpg,45166.jpg
20950,myntradataset\images\20950.jpg,20950.jpg
14555,myntradataset\images\14555.jpg,14555.jpg
57172,myntradataset\images\57172.jpg,57172.jpg
5630,myntradataset\images\5630.jpg,5630.jpg
57503,myntradataset\images\57503.jpg,57503.jpg
53543,myntradataset\images\53543.jpg,53543.jpg
16884,myntradataset\images\16884.jpg,16884.jpg
1561,myntradataset\images\1561.jpg,1561.jpg
59177,myntradataset\images\59177.jpg,59177.jpg
28968,myntradataset\images\28968.jpg,28968.jpg
56849,myntradataset\images\56849.jpg,56849.jpg
44802,myntradataset\images\44802.jpg,44802.jpg
13371,myntradataset\images\13371.jpg,13371.jpg
35907,myntradataset\images\35907.jpg,35907.jpg
51816,myntradataset\images\51816.jpg,51816.jpg
59451,myntradataset\images\59451.jpg,59451.jpg
57235,myntradataset\images\57235.jpg,57235.jpg
58129,myntradataset\images\58129.jpg,58129.jpg
28712,myntradataset\images\28712.jpg,28712.jpg
38582,myntradataset\images\38582.jpg,38582.jpg
53070,myntradataset\images\53070.jpg,53070.jpg
20769,myntradataset\images\20769.jpg,20769.jpg
47237,myntradataset\images\47237.jpg,47237.jpg
19485,myntradataset\images\19485.jpg,19485.jpg
9968,myntradataset\images\9968.jpg,9968.jpg
45424,myntradataset\images\45424.jpg,45424.jpg
46072,myntradataset\images\46072.jpg,46072.jpg
27263,myntradataset\images\27263.jpg,27263.jpg
19171,myntradataset\images\19171.jpg,19171.jpg
23716,myntradataset\images\23716.jpg,23716.jpg
44255,myntradataset\images\44255.jpg,44255.jpg
3544,myntradataset\images\3544.jpg,3544.jpg
18319,myntradataset\images\18319.jpg,18319.jpg
42598,myntradataset\images\42598.jpg,42598.jpg
54828,myntradataset\images\54828.jpg,54828.jpg
1885,myntradataset\images\1885.jpg,1885.jpg
28775,myntradataset\images\28775.jpg,28775.jpg
16879,myntradataset\images\16879.jpg,16879.jpg
43513,myntradataset\images\43513.jpg,43513.jpg
18614,myntradataset\images\18614.jpg,18614.jpg
46323,myntradataset\images\46323.jpg,46323.jpg
44790,myntradataset\images\44790.jpg,44790.jpg
53561,myntradataset\images\53561.jpg,53561.jpg
43500,myntradataset\images\43500.jpg,43500.jpg
25683,myntradataset\images\25683.jpg,25683.jpg
3550,myntradataset\images\3550.jpg,3550.jpg
46658,myntradataset\images\46658.jpg,46658.jpg
57897,myntradataset\images\57897.jpg,57897.jpg
30529,myntradataset\images\30529.jpg,30529.jpg
23519,myntradataset\images\23519.jpg,23519.jpg
6497,myntradataset\images\6497.jpg,6497.jpg
3374,myntradataset\images\3374.jpg,3374.jpg
17685,myntradataset\images\17685.jpg,17685.jpg
42124,myntradataset\images\42124.jpg,42124.jpg
35999,myntradataset\images\35999.jpg,35999.jpg
24945,myntradataset\images\24945.jpg,24945.jpg
53683,myntradataset\images\53683.jpg,53683.jpg
10510,myntradataset\images\10510.jpg,10510.jpg
11446,myntradataset\images\11446.jpg,11446.jpg
16792,myntradataset\images\16792.jpg,16792.jpg
17031,myntradataset\images\17031.jpg,17031.jpg
4883,myntradataset\images\4883.jpg,4883.jpg
32580,myntradataset\images\32580.jpg,32580.jpg
5841,myntradataset\images\5841.jpg,5841.jpg
42529,myntradataset\images\42529.jpg,42529.jpg
59452,myntradataset\images\59452.jpg,59452.jpg
35532,myntradataset\images\35532.jpg,35532.jpg
37864,myntradataset\images\37864.jpg,37864.jpg
20781,myntradataset\images\20781.jpg,20781.jpg
25874,myntradataset\images\25874.jpg,25874.jpg
17450,myntradataset\images\17450.jpg,17450.jpg
18742,myntradataset\images\18742.jpg,18742.jpg
38053,myntradataset\images\38053.jpg,38053.jpg
50587,myntradataset\images\50587.jpg,50587.jpg
51637,myntradataset\images\51637.jpg,51637.jpg
29779,myntradataset\images\29779.jpg,29779.jpg
16227,myntradataset\images\16227.jpg,16227.jpg
15253,myntradataset\images\15253.jpg,15253.jpg
4667,myntradataset\images\4667.jpg,4667.jpg
18017,myntradataset\images\18017.jpg,18017.jpg
15230,myntradataset\images\15230.jpg,15230.jpg
22998,myntradataset\images\22998.jpg,22998.jpg
19285,myntradataset\images\19285.jpg,19285.jpg
23541,myntradataset\images\23541.jpg,23541.jpg
31904,myntradataset\images\31904.jpg,31904.jpg
29017,myntradataset\images\29017.jpg,29017.jpg
44198,myntradataset\images\44198.jpg,44198.jpg
19424,myntradataset\images\19424.jpg,19424.jpg
41134,myntradataset\images\41134.jpg,41134.jpg
55134,myntradataset\images\55134.jpg,55134.jpg
4485,myntradataset\images\4485.jpg,4485.jpg
53140,myntradataset\images\53140.jpg,53140.jpg
32803,myntradataset\images\32803.jpg,32803.jpg
31824,myntradataset\images\31824.jpg,31824.jpg
5199,myntradataset\images\5199.jpg,5199.jpg
45201,myntradataset\images\45201.jpg,45201.jpg
51899,myntradataset\images\51899.jpg,51899.jpg
11077,myntradataset\images\11077.jpg,11077.jpg
22124,myntradataset\images\22124.jpg,22124.jpg
15631,myntradataset\images\15631.jpg,15631.jpg
20366,myntradataset\images\20366.jpg,20366.jpg
40301,myntradataset\images\40301.jpg,40301.jpg
37563,myntradataset\images\37563.jpg,37563.jpg
17508,myntradataset\images\17508.jpg,17508.jpg
23306,myntradataset\images\23306.jpg,23306.jpg
17638,myntradataset\images\17638.jpg,17638.jpg
3585,myntradataset\images\3585.jpg,3585.jpg
18303,myntradataset\images\18303.jpg,18303.jpg
49921,myntradataset\images\49921.jpg,49921.jpg
17849,myntradataset\images\17849.jpg,17849.jpg
59508,myntradataset\images\59508.jpg,59508.jpg
33111,myntradataset\images\33111.jpg,33111.jpg
17284,myntradataset\images\17284.jpg,17284.jpg
8863,myntradataset\images\8863.jpg,8863.jpg
10284,myntradataset\images\10284.jpg,10284.jpg
22332,myntradataset\images\22332.jpg,22332.jpg
42098,myntradataset\images\42098.jpg,42098.jpg
58063,myntradataset\images\58063.jpg,58063.jpg
46045,myntradataset\images\46045.jpg,46045.jpg
31828,myntradataset\images\31828.jpg,31828.jpg
5289,myntradataset\images\5289.jpg,5289.jpg
58549,myntradataset\images\58549.jpg,58549.jpg
14351,myntradataset\images\14351.jpg,14351.jpg
21219,myntradataset\images\21219.jpg,21219.jpg
34650,myntradataset\images\34650.jpg,34650.jpg
39205,myntradataset\images\39205.jpg,39205.jpg
27883,myntradataset\images\27883.jpg,27883.jpg
5022,myntradataset\images\5022.jpg,5022.jpg
9362,myntradataset\images\9362.jpg,9362.jpg
49029,myntradataset\images\49029.jpg,49029.jpg
34744,myntradataset\images\34744.jpg,34744.jpg
1754,myntradataset\images\1754.jpg,1754.jpg
34646,myntradataset\images\34646.jpg,34646.jpg
22614,myntradataset\images\22614.jpg,22614.jpg
6513,myntradataset\images\6513.jpg,6513.jpg
59535,myntradataset\images\59535.jpg,59535.jpg
9454,myntradataset\images\9454.jpg,9454.jpg
45415,myntradataset\images\45415.jpg,45415.jpg
49288,myntradataset\images\49288.jpg,49288.jpg
7372,myntradataset\images\7372.jpg,7372.jpg
48038,myntradataset\images\48038.jpg,48038.jpg
47868,myntradataset\images\47868.jpg,47868.jpg
23609,myntradataset\images\23609.jpg,23609.jpg
40547,myntradataset\images\40547.jpg,40547.jpg
13070,myntradataset\images\13070.jpg,13070.jpg
2654,myntradataset\images\2654.jpg,2654.jpg
16955,myntradataset\images\16955.jpg,16955.jpg
33406,myntradataset\images\33406.jpg,33406.jpg
26881,myntradataset\images\26881.jpg,26881.jpg
55321,myntradataset\images\55321.jpg,55321.jpg
41593,myntradataset\images\41593.jpg,41593.jpg
52045,myntradataset\images\52045.jpg,52045.jpg
26608,myntradataset\images\26608.jpg,26608.jpg
15744,myntradataset\images\15744.jpg,15744.jpg
35203,myntradataset\images\35203.jpg,35203.jpg
30160,myntradataset\images\30160.jpg,30160.jpg
43504,myntradataset\images\43504.jpg,43504.jpg
4461,myntradataset\images\4461.jpg,4461.jpg
56856,myntradataset\images\56856.jpg,56856.jpg
57968,myntradataset\images\57968.jpg,57968.jpg
19385,myntradataset\images\19385.jpg,19385.jpg
48865,myntradataset\images\48865.jpg,48865.jpg
22861,myntradataset\images\22861.jpg,22861.jpg
22571,myntradataset\images\22571.jpg,22571.jpg
26665,myntradataset\images\26665.jpg,26665.jpg
38844,myntradataset\images\38844.jpg,38844.jpg
25585,myntradataset\images\25585.jpg,25585.jpg
34058,myntradataset\images\34058.jpg,34058.jpg
13954,myntradataset\images\13954.jpg,13954.jpg
49144,myntradataset\images\49144.jpg,49144.jpg
7222,myntradataset\images\7222.jpg,7222.jpg
42603,myntradataset\images\42603.jpg,42603.jpg
19765,myntradataset\images\19765.jpg,19765.jpg
35410,myntradataset\images\35410.jpg,35410.jpg
6404,myntradataset\images\6404.jpg,6404.jpg
46793,myntradataset\images\46793.jpg,46793.jpg
9248,myntradataset\images\9248.jpg,9248.jpg
8017,myntradataset\images\8017.jpg,8017.jpg
50279,myntradataset\images\50279.jpg,50279.jpg
17588,myntradataset\images\17588.jpg,17588.jpg
48559,myntradataset\images\48559.jpg,48559.jpg
34354,myntradataset\images\34354.jpg,34354.jpg
40782,myntradataset\images\40782.jpg,40782.jpg
7581,myntradataset\images\7581.jpg,7581.jpg
23472,myntradataset\images\23472.jpg,23472.jpg
49103,myntradataset\images\49103.jpg,49103.jpg
55131,myntradataset\images\55131.jpg,55131.jpg
27283,myntradataset\images\27283.jpg,27283.jpg
33439,myntradataset\images\33439.jpg,33439.jpg
44660,myntradataset\images\44660.jpg,44660.jpg
42937,myntradataset\images\42937.jpg,42937.jpg
44095,myntradataset\images\44095.jpg,44095.jpg
31642,myntradataset\images\31642.jpg,31642.jpg
36978,myntradataset\images\36978.jpg,36978.jpg
42620,myntradataset\images\42620.jpg,42620.jpg
36734,myntradataset\images\36734.jpg,36734.jpg
9351,myntradataset\images\9351.jpg,9351.jpg
18830,myntradataset\images\18830.jpg,18830.jpg
45162,myntradataset\images\45162.jpg,45162.jpg
34027,myntradataset\images\34027.jpg,34027.jpg
34956,myntradataset\images\34956.jpg,34956.jpg
4910,myntradataset\images\4910.jpg,4910.jpg
36025,myntradataset\images\36025.jpg,36025.jpg
3584,myntradataset\images\3584.jpg,3584.jpg
4885,myntradataset\images\4885.jpg,4885.jpg
28488,myntradataset\images\28488.jpg,28488.jpg
22094,myntradataset\images\22094.jpg,22094.jpg
50947,myntradataset\images\50947.jpg,50947.jpg
1876,myntradataset\images\1876.jpg,1876.jpg
59839,myntradataset\images\59839.jpg,59839.jpg
39942,myntradataset\images\39942.jpg,39942.jpg
54871,myntradataset\images\54871.jpg,54871.jpg
56497,myntradataset\images\56497.jpg,56497.jpg
2661,myntradataset\images\2661.jpg,2661.jpg
21292,myntradataset\images\21292.jpg,21292.jpg
52992,myntradataset\images\52992.jpg,52992.jpg
54533,myntradataset\images\54533.jpg,54533.jpg
34118,myntradataset\images\34118.jpg,34118.jpg
55866,myntradataset\images\55866.jpg,55866.jpg
44949,myntradataset\images\44949.jpg,44949.jpg
50868,myntradataset\images\50868.jpg,50868.jpg
4523,myntradataset\images\4523.jpg,4523.jpg
52182,myntradataset\images\52182.jpg,52182.jpg
39195,myntradataset\images\39195.jpg,39195.jpg
9119,myntradataset\images\9119.jpg,9119.jpg
58895,myntradataset\images\58895.jpg,58895.jpg
37893,myntradataset\images\37893.jpg,37893.jpg
3285,myntradataset\images\3285.jpg,3285.jpg
34432,myntradataset\images\34432.jpg,34432.jpg
37625,myntradataset\images\37625.jpg,37625.jpg
38803,myntradataset\images\38803.jpg,38803.jpg
29642,myntradataset\images\29642.jpg,29642.jpg
25887,myntradataset\images\25887.jpg,25887.jpg
27280,myntradataset\images\27280.jpg,27280.jpg
49470,myntradataset\images\49470.jpg,49470.jpg
21903,myntradataset\images\21903.jpg,21903.jpg
12712,myntradataset\images\12712.jpg,12712.jpg
46665,myntradataset\images\46665.jpg,46665.jpg
30761,myntradataset\images\30761.jpg,30761.jpg
27193,myntradataset\images\27193.jpg,27193.jpg
6542,myntradataset\images\6542.jpg,6542.jpg
18639,myntradataset\images\18639.jpg,18639.jpg
22305,myntradataset\images\22305.jpg,22305.jpg
20173,myntradataset\images\20173.jpg,20173.jpg
5619,myntradataset\images\5619.jpg,5619.jpg
11825,myntradataset\images\11825.jpg,11825.jpg
20874,myntradataset\images\20874.jpg,20874.jpg
20180,myntradataset\images\20180.jpg,20180.jpg
36621,myntradataset\images\36621.jpg,36621.jpg
2377,myntradataset\images\2377.jpg,2377.jpg
11389,myntradataset\images\11389.jpg,11389.jpg
15996,myntradataset\images\15996.jpg,15996.jpg
22322,myntradataset\images\22322.jpg,22322.jpg
10597,myntradataset\images\10597.jpg,10597.jpg
26280,myntradataset\images\26280.jpg,26280.jpg
10765,myntradataset\images\10765.jpg,10765.jpg
43004,myntradataset\images\43004.jpg,43004.jpg
47164,myntradataset\images\47164.jpg,47164.jpg
2895,myntradataset\images\2895.jpg,2895.jpg
39886,myntradataset\images\39886.jpg,39886.jpg
27203,myntradataset\images\27203.jpg,27203.jpg
9211,myntradataset\images\9211.jpg,9211.jpg
36497,myntradataset\images\36497.jpg,36497.jpg
35099,myntradataset\images\35099.jpg,35099.jpg
11916,myntradataset\images\11916.jpg,11916.jpg
50501,myntradataset\images\50501.jpg,50501.jpg
39762,myntradataset\images\39762.jpg,39762.jpg
54393,myntradataset\images\54393.jpg,54393.jpg
2728,myntradataset\images\2728.jpg,2728.jpg
11805,myntradataset\images\11805.jpg,11805.jpg
5344,myntradataset\images\5344.jpg,5344.jpg
46273,myntradataset\images\46273.jpg,46273.jpg
49815,myntradataset\images\49815.jpg,49815.jpg
15748,myntradataset\images\15748.jpg,15748.jpg
5906,myntradataset\images\5906.jpg,5906.jpg
2985,myntradataset\images\2985.jpg,2985.jpg
50652,myntradataset\images\50652.jpg,50652.jpg
38132,myntradataset\images\38132.jpg,38132.jpg
33165,myntradataset\images\33165.jpg,33165.jpg
40765,myntradataset\images\40765.jpg,40765.jpg
52576,myntradataset\images\52576.jpg,52576.jpg
6067,myntradataset\images\6067.jpg,6067.jpg
4317,myntradataset\images\4317.jpg,4317.jpg
17719,myntradataset\images\17719.jpg,17719.jpg
58537,myntradataset\images\58537.jpg,58537.jpg
35022,myntradataset\images\35022.jpg,35022.jpg
10173,myntradataset\images\10173.jpg,10173.jpg
56489,myntradataset\images\56489.jpg,56489.jpg
35026,myntradataset\images\35026.jpg,35026.jpg
19116,myntradataset\images\19116.jpg,19116.jpg
15055,myntradataset\images\15055.jpg,15055.jpg
